,name,avg_rating,num_of_reviews,latitude,longitude,restaurante_categoria,state_name,total_population,hispanic_population,avg_income
178043,los hornos restaurant,4.4,87,25.8159343,-80.3126271,restaurante chileno,Florida,20158603,4695397,48321.24
178071,los 3 gallegos express,4.2,148,31.7419147,-106.3024359,restaurante mexicano,Texas,27337059,10704104,50373.87
178127,carnitas el rincon,4.1,78,37.3385321,-121.8420555,restaurante mexicano,California,38773436,14744533,63364.21
178154,guadalajara birreria y taqueria,4.1,45,34.0545609,-117.7639514,restaurante mexicano,California,38773436,14744533,63364.21
178167,chavinda taqueria,4.5,148,36.9693987,-120.0627708,restaurante mexicano,California,38773436,14744533,63364.21
178218,tu madres cantina & grill,3.9,93,33.6857261,-116.2682335,restaurante mexicano,California,38773436,14744533,63364.21
178248,the jalapeno tree,4.1,1150,33.1671352,-94.9981366,restaurante mexicano,Texas,27337059,10704104,50373.87
178689,casa mexicana – 100% casero,4.1,19,25.9791467,-97.5172611,restaurante mexicano,Texas,27337059,10704104,50373.87
178699,el metate tortilleria,4.0,18,25.9414065,-97.5384458,restaurante mexicano,Texas,27337059,10704104,50373.87
178707,the bodega at hi line,4.8,78,32.7955308,-96.8163147,restaurante mexicano,Texas,27337059,10704104,50373.87
178719,la fuente mexican restaurant,4.4,136,34.4474548,-119.2427546,restaurante mexicano,California,38773436,14744533,63364.21
178772,hamburguesas y hot dogs guadalajara,4.5,115,29.9150133,-95.4046905,restaurante mexicano,Texas,27337059,10704104,50373.87
178810,mi pueblo,4.4,1389,32.8338074,-97.2077461,restaurante mexicano,Texas,27337059,10704104,50373.87
179389,tortilleria la super sabrosa,3.9,617,32.682872,-97.278373,restaurante mexicano,Texas,27337059,10704104,50373.87
179580,sergio tacos,4.5,46,29.8487918,-98.1757319,restaurante mexicano,Texas,27337059,10704104,50373.87
179605,tacos toro bronco,4.1,95,31.7962148,-106.510522,restaurante mexicano,Texas,27337059,10704104,50373.87
179631,taqueria santa barbara,4.4,28,34.4234333,-119.7052658,restaurante mexicano,California,38773436,14744533,63364.21
179641,maria's mexican restaurant,4.4,24,33.8071375,-118.3576777,restaurante mexicano,California,38773436,14744533,63364.21
179648,cristina's fine mexican restaurant,4.4,691,32.9386846,-97.1104169,restaurante mexicano,Texas,27337059,10704104,50373.87
179924,el fenix,4.3,851,32.9088927,-96.8709536,restaurante mexicano,Texas,27337059,10704104,50373.87
180273,nom noms mexican grill,4.2,44,33.031379,-96.832474,restaurante mexicano,Texas,27337059,10704104,50373.87
180292,ananau peruvian cuisine,4.8,38,40.5989927,-73.6548626,restaurante peruano,New York,19664161,3559667,59272.35
180388,for you for me tacos,4.5,58,30.0993487,-95.5397663,restaurante mexicano,Texas,27337059,10704104,50373.87
180412,el salvadoreno restaurant,4.4,116,38.0072222,-121.8905556,restaurante centroamericano,California,38773436,14744533,63364.21
180455,citrus fresh grill,4.5,108,26.7135546,-80.1020492,restaurante mexicano,Florida,20158603,4695397,48321.24
180486,juanito's tacos,4.9,78,34.0188052,-118.2379975,restaurante mexicano,California,38773436,14744533,63364.21
180507,ole ole burrito express,4.1,136,37.8004395,-122.2155958,restaurante mexicano,California,38773436,14744533,63364.21
180549,el rincon ecuatoriano restaurant,4.2,58,41.1054921,-74.0396645,restaurante ecuatoriano,New York,19664161,3559667,59272.35
180563,alvarado mexican restaurant,3.9,78,32.9280963,-97.5440976,restaurante mexicano,Texas,27337059,10704104,50373.87
180603,maria's cantina,4.3,67,26.1579767,-80.13429479999999,restaurante mexicano,Florida,20158603,4695397,48321.24
180667,taquerias arandas,3.8,1680,30.132754,-95.443592,restaurante mexicano,Texas,27337059,10704104,50373.87
181279,taqueria morelos #2,4.2,94,33.1262113,-117.0850853,restaurante mexicano,California,38773436,14744533,63364.21
181317,alma latina,3.9,948,29.9024999,-95.3180007,restaurante mexicano,Texas,27337059,10704104,50373.87
181677,el capitán,4.0,194,29.9559905,-95.54466,restaurante mexicano,Texas,27337059,10704104,50373.87
182307,carrito cubano,4.1,113,29.706775,-95.492818,restaurante cubano,Texas,27337059,10704104,50373.87
182341,vero's tacos,4.6,68,41.6003684,-87.7038386,restaurante mexicano,Illinois,12829297,2113775,53467.05
182391,el toro,3.6,45,40.6873854,-73.97643339999999,restaurante mexicano,New York,19664161,3559667,59272.35
182410,mariscos el pescador,4.0,38,36.8219965,-119.7735324,restaurante mexicano,California,38773436,14744533,63364.21
182421,mexican imports,4.5,38,36.7362483,-120.0598801,restaurante mexicano,California,38773436,14744533,63364.21
182434,nancy's mexican restaurant,4.3,55,26.3104017,-98.1605588,restaurante mexicano,Texas,27337059,10704104,50373.87
182455,gloria honduras restaurant,4.2,108,40.7566561,-73.58801129999999,restaurante centroamericano,New York,19664161,3559667,59272.35
182482,catracho,4.0,88,40.655903,-73.5821356,restaurante centroamericano,New York,19664161,3559667,59272.35
182506,el taco de guadalajara,3.3,78,34.2740134,-119.2433337,restaurante mexicano,California,38773436,14744533,63364.21
182531,uncle julio's mexican from scratch,4.1,928,42.1603779,-88.0479295,restaurante mexicano,Illinois,12829297,2113775,53467.05
184003,el epazote restaurant,4.1,56,36.8514279,-121.3992564,restaurante mexicano,California,38773436,14744533,63364.21
184490,cilantro taco grill - york town mall,3.5,18,41.839461,-88.00716159999999,restaurante mexicano,Illinois,12829297,2113775,53467.05
184501,la michoacana premium,4.3,118,41.5641479,-88.201332,restaurante mexicano,Illinois,12829297,2113775,53467.05
184565,sazon & sabor autentico sabor mexicano,4.3,28,29.3923778,-98.5189962,restaurante mexicano,Texas,27337059,10704104,50373.87
184577,ah-jijo! mexican grill,4.2,156,32.9167781,-117.1266683,restaurante mexicano,California,38773436,14744533,63364.21
184655,tacos mexico echo park,4.0,128,34.0828567,-118.2598025,restaurante mexicano,California,38773436,14744533,63364.21
184711,papi tio's tacos,4.4,48,36.7577315,-119.8149436,restaurante mexicano,California,38773436,14744533,63364.21
184933,la hacienda cantina,4.7,38,40.4608008,-88.0977655,restaurante mexicano,Illinois,12829297,2113775,53467.05
185886,el encanto de villa,4.5,46,31.7627468,-106.4805976,restaurante mexicano,Texas,27337059,10704104,50373.87
185906,los tragones taqueria,4.5,568,31.8111934,-106.4611237,restaurante mexicano,Texas,27337059,10704104,50373.87
186120,nueva casa latina restaurant,3.6,48,25.9524269,-80.2928237,restaurante latinoamericano,Florida,20158603,4695397,48321.24
186130,pico de gallo mexican food,4.4,117,36.8226623,-119.809208,restaurante mexicano,California,38773436,14744533,63364.21
186355,el burrito grill,4.4,348,33.8324726,-118.1255579,restaurante mexicano,California,38773436,14744533,63364.21
186520,albertina restaurant,4.3,124,40.6543255,-73.5814432,restaurante centroamericano,New York,19664161,3559667,59272.35
187136,california tortilla,3.3,75,28.3400945,-81.4088925,restaurante mexicano,Florida,20158603,4695397,48321.24
187171,taqueria mexicano grille estilo jalisco,4.3,1008,32.3757799,-97.3935646,restaurante mexicano,Texas,27337059,10704104,50373.87
187581,cruzitas's restaurant 2,4.2,77,40.7461826,-73.5528683,restaurante centroamericano,New York,19664161,3559667,59272.35
187782,la parada del buen sabor,4.6,58,40.9516051,-73.87556119999999,restaurante dominicano,New York,19664161,3559667,59272.35
187801,cielito lindo mexican restaurant,4.6,85,41.4360581,-74.0324213,restaurante mexicano,New York,19664161,3559667,59272.35
187828,zendejas mexican restaurant,4.0,778,34.1061111,-117.8183333,restaurante mexicano,California,38773436,14744533,63364.21
188130,mardi gras chill spot,4.2,73,29.8786878,-95.6810917,restaurante latinoamericano,Texas,27337059,10704104,50373.87
188158,el patio,3.9,224,28.9199136,-82.4671494,restaurante mexicano,Florida,20158603,4695397,48321.24
188266,mojarra's seafood,3.4,35,29.8190628,-95.4598745,restaurante mexicano,Texas,27337059,10704104,50373.87
188833,calle23 miami,4.1,126,25.7492243,-80.2593581,restaurante cubano,Florida,20158603,4695397,48321.24
188871,rolberto's taco shop,4.2,303,32.7556101,-117.1074245,restaurante mexicano,California,38773436,14744533,63364.21
188977,latin creations,4.4,896,30.2830623,-81.5261417,restaurante puertorriqueño,Florida,20158603,4695397,48321.24
189602,asada mexican grill,4.2,134,41.8852851,-87.6341982,restaurante mexicano,Illinois,12829297,2113775,53467.05
189648,loma bar & grill,3.9,118,40.6970571,-73.9355248,restaurante latinoamericano,New York,19664161,3559667,59272.35
189689,don fili's grill,4.4,38,37.7323678,-120.9425037,restaurante mexicano,California,38773436,14744533,63364.21
189703,el colibri cafe,4.4,38,25.8294194,-80.28822219999999,restaurante cubano,Florida,20158603,4695397,48321.24
189716,tacos sonora,4.3,58,35.1004445,-114.6272944,restaurante mexicano,Arizona,6707875,2030951,45892.43
189753,delicias luvianos,4.5,28,30.3587474,-97.6897659,restaurante mexicano,Texas,27337059,10704104,50373.87
189756,mexican restaurant,4.1,74,29.6361985,-83.1282372,restaurante mexicano,Florida,20158603,4695397,48321.24
189787,“tacos el patrón” mexican food truck,4.8,84,28.3449499,-82.21863909999999,restaurante mexicano,Florida,20158603,4695397,48321.24
189822,salva mex restaurant,4.2,68,29.6996994,-95.2868118,restaurante mexicano,Texas,27337059,10704104,50373.87
189851,coliman mexican food,4.3,44,32.6908272,-117.103599,restaurante mexicano,California,38773436,14744533,63364.21
189865,amigos elotes,4.3,18,41.7600171,-88.3192851,restaurante mexicano,Illinois,12829297,2113775,53467.05
189875,taqueria la placita,4.4,184,41.8305826,-87.67258,restaurante mexicano,Illinois,12829297,2113775,53467.05
189942,tacos el tizon 2,4.2,93,34.950982,-120.438553,restaurante mexicano,California,38773436,14744533,63364.21
189966,marquez restaurant,3.7,158,32.749465,-97.098187,restaurante mexicano,Texas,27337059,10704104,50373.87
190026,el milagro restaurant # 2,4.0,58,36.6723235,-121.6293484,restaurante mexicano,California,38773436,14744533,63364.21
190040,la bendición taqueria y restaurant,4.2,38,36.7649395,-121.7572766,restaurante mexicano,California,38773436,14744533,63364.21
190053,mi tierra en la villita,4.0,1866,41.845389,-87.705438,restaurante mexicano,Illinois,12829297,2113775,53467.05
190657,doña torta mexican restaurant,4.1,344,41.8442841,-87.7088394,restaurante mexicano,Illinois,12829297,2113775,53467.05
190758,taqueria coral,3.8,28,41.8446003,-87.71066239999999,restaurante mexicano,Illinois,12829297,2113775,53467.05
190796,a&m restaurant / gonzales cafe,4.0,78,30.4895856,-99.7725959,restaurante mexicano,Texas,27337059,10704104,50373.87
190827,la curva restaurant,3.8,28,25.730936,-80.3168493,restaurante cubano,Florida,20158603,4695397,48321.24
190836,taqueria familiar,4.8,18,27.9571438,-81.7263803,restaurante mexicano,Florida,20158603,4695397,48321.24
190843,el baja,4.2,733,34.0997734,-117.4099579,restaurante mexicano,California,38773436,14744533,63364.21
191194,tacos el pato,4.3,214,32.7343972,-96.6145959,restaurante mexicano,Texas,27337059,10704104,50373.87
191260,taqueria la nueva vallarta,4.6,33,38.7892459,-121.2824467,restaurante mexicano,California,38773436,14744533,63364.21
191272,dos juanitos mexican food mccart,4.1,107,32.6551508,-97.362808,restaurante mexicano,Texas,27337059,10704104,50373.87
191312,tacos pancho #1,4.6,78,29.9023052,-95.3872518,restaurante mexicano,Texas,27337059,10704104,50373.87
191338,el burrito loco taco truck,4.5,38,37.2314723,-121.7795013,restaurante mexicano,California,38773436,14744533,63364.21
191453,mr junior latin food,4.6,148,27.9893426,-82.5056817,restaurante venezolano,Florida,20158603,4695397,48321.24
191517,tacos chidos,4.8,85,34.001999999999995,-118.4693946,restaurante mexicano,California,38773436,14744533,63364.21
191556,fiesta mexicana restaurant,4.2,1562,33.4673741,-112.3404354,restaurante mexicano,Arizona,6707875,2030951,45892.43
192183,our place restaurant,4.4,173,33.9378998,-117.2452539,restaurante mexicano,California,38773436,14744533,63364.21
192276,taqueria 3 estados,3.4,76,29.8448166,-95.3848438,restaurante mexicano,Texas,27337059,10704104,50373.87
192294,sr. tequila mexican grill,4.2,1175,28.3550111,-81.6776278,restaurante mexicano,Florida,20158603,4695397,48321.24
192891,street king tacos,4.8,35,32.8791686,-111.7165856,restaurante mexicano,Arizona,6707875,2030951,45892.43
192903,mcburger58,4.7,106,30.4119065,-97.6912108,restaurante venezolano,Texas,27337059,10704104,50373.87
193211,la kuchara,4.0,334,40.7607515,-73.8730704,restaurante ecuatoriano,New York,19664161,3559667,59272.35
193352,los favoritos taco shop,4.3,641,33.2363259,-111.7898858,restaurante mexicano,Arizona,6707875,2030951,45892.43
193598,taco delite,4.4,318,33.0598762,-96.7709788,restaurante mexicano,Texas,27337059,10704104,50373.87
193748,doña leo restaurant,4.1,28,36.6732969,-121.654232,restaurante mexicano,California,38773436,14744533,63364.21
193756,guacs woodfire mexican grill,4.0,58,33.9756424,-117.8368555,restaurante mexicano,California,38773436,14744533,63364.21
193779,viva mexico taqueria,4.8,65,28.965565,-82.04069679999999,restaurante mexicano,Florida,20158603,4695397,48321.24
193797,vote for pedro,4.1,78,40.7571984,-73.96844949999999,restaurante mexicano,New York,19664161,3559667,59272.35
193828,taqueria la hacienda mexican restaurant,4.0,45,36.1920439,-101.2023465,restaurante mexicano,Texas,27337059,10704104,50373.87
193841,oaxaco restaurant,4.2,108,34.199135,-119.180631,restaurante mexicano,California,38773436,14744533,63364.21
193878,azúcar lounge,4.3,338,37.7739693,-122.4116315,restaurante mexicano,California,38773436,14744533,63364.21
194393,tacos el tizon 3,4.4,128,35.28856,-120.665543,restaurante mexicano,California,38773436,14744533,63364.21
194452,jalisciense restaurant,3.7,88,37.1243711,-121.6510159,restaurante mexicano,California,38773436,14744533,63364.21
194491,la cresta restaurant & taco shop,4.6,67,32.8109076,-116.8640555,restaurante mexicano,California,38773436,14744533,63364.21
194517,la cresta restaurant and caffé,4.7,36,32.8110351,-116.8640289,restaurante mexicano,California,38773436,14744533,63364.21
194763,señor taco mexican restaurant,4.5,858,27.8394595,-82.7246727,restaurante mexicano,Florida,20158603,4695397,48321.24
195304,haabanero,3.7,47,29.944124,-95.3328682,restaurante mexicano,Texas,27337059,10704104,50373.87
195315,mi rancho mexican grill & bar - spring,4.4,1373,30.0755959,-95.5184011,restaurante mexicano,Texas,27337059,10704104,50373.87
195886,taqueria la perla de jalisco,4.0,2018,29.3521693,-98.4593414,restaurante mexicano,Texas,27337059,10704104,50373.87
196719,la costa mexican restaurant & seafood,4.3,48,33.510441,-112.2028675,restaurante mexicano,Arizona,6707875,2030951,45892.43
197027,salsabor,4.1,24,28.2800529,-82.70852959999999,restaurante puertorriqueño,Florida,20158603,4695397,48321.24
197033,el sol de jalisco,4.6,73,29.470182,-98.572724,restaurante mexicano,Texas,27337059,10704104,50373.87
197064,cutterz fish & chipz,4.9,58,40.6467744,-73.9493658,restaurante mexicano,New York,19664161,3559667,59272.35
197084,las palapas,4.1,1443,29.5182678,-98.596286,restaurante mexicano,Texas,27337059,10704104,50373.87
197865,el nuevo valle,4.1,425,40.8487028,-73.9113788,restaurante dominicano,New York,19664161,3559667,59272.35
197996,cafe rio mexican grill,4.4,495,36.8554961,-119.7869487,restaurante mexicano,California,38773436,14744533,63364.21
198211,buenos aires bistro - coral gables,4.5,58,25.750368,-80.2584577,restaurante argentino,Florida,20158603,4695397,48321.24
198228,la cocina latina,4.4,28,28.5094232,-81.1544522,restaurante cubano,Florida,20158603,4695397,48321.24
198238,la fonda restaurant and tortilla factory,4.4,24,32.7076929,-114.623158,restaurante mexicano,Arizona,6707875,2030951,45892.43
198247,coco baleadas miami,4.0,268,25.7510251,-80.2224944,restaurante centroamericano,Florida,20158603,4695397,48321.24
198346,gil's taste of taos,4.5,78,33.6395233,-112.047502,restaurante mexicano,Arizona,6707875,2030951,45892.43
198390,carmelita's mexican restaurant,4.2,998,27.8949569,-82.74426559999999,restaurante mexicano,Florida,20158603,4695397,48321.24
198826,fritanga coliseo,3.5,18,25.7036867,-80.3344355,restaurante centroamericano,Florida,20158603,4695397,48321.24
198836,feliz amanecer,4.2,596,27.848987,-97.583524,restaurante mexicano,Texas,27337059,10704104,50373.87
199097,charros de jalisco mexican restaurant,4.5,17,28.4037493,-97.7423932,restaurante mexicano,Texas,27337059,10704104,50373.87
199492,rafael's mexican restaurant,4.4,128,30.2502355,-94.1967223,restaurante mexicano,Texas,27337059,10704104,50373.87
